11700 [3.49e-02]
11750 [3.49e-02]
11800 [3.49e-02]
11850 [3.49e-02]
11900 [3.49e-02]
11950 [3.49e-02]
12000 [3.48e-02]
12050 [3.48e-02]
12100 [3.48e-02]
12150 [3.48e-02]
12200 [3.48e-02]
12250 [3.48e-02]
12300 [3.48e-02]
12350 [3.48e-02]
12400 [3.48e-02]
12450 [3.48e-02]
12500 [3.48e-02]
12550 [3.48e-02]
12600 [3.48e-02]
12650 [3.48e-02]
12700 [3.48e-02]
12750 [3.48e-02]
12800 [3.48e-02]
12850 [3.48e-02]
12900 [3.48e-02]
12950 [3.48e-02]
13000 [3.48e-02]
13050 [3.48e-02]
13100 [3.47e-02]
13150 [3.47e-02]
13200 [3.47e-02]
13250 [3.47e-02]
13300 [3.47e-02]
13350 [3.47e-02]
13400 [3.47e-02]
13450 [3.47e-02]
13500 [3.47e-02]
13550 [3.47e-02]
13600 [3.47e-02]
13650 [3.47e-02]
13700 [3.47e-02]
13750 [3.47e-02]
13800 [3.47e-02]
13850 [3.47e-02]
13900 [3.47e-02]
13950 [3.47e-02]
14000 [3.47e-02]
14050 [3.47e-02]
14100 [3.47e-02]
14150 [3.47e-02]
14200 [3.47e-02]
14250 [3.47e-02]
14300 [3.47e-02]
14350 [3.47e-02]
14400 [3.47e-02]
14450 [3.47e-02]
14500 [3.47e-02]
14550 [3.47e-02]
14600 [3.47e-02]
14650 [3.47e-02]
14700 [3.47e-02]
14750 [3.47e-02]
14800 [3.47e-02]
14850 [3.47e-02]
14900 [3.47e-02]
14950 [3.47e-02]
15000 [3.47e-02]
15050 [3.46e-02]
15100 [3.47e-02]
15150 [3.47e-02]
15200 [3.46e-02]
15250 [3.46e-02]
15300 [3.46e-02]
15350 [3.46e-02]
15400 [3.46e-02]
15450 [3.46e-02]
15500 [3.46e-02]
15550 [3.46e-02]
15600 [3.46e-02]
15650 [3.46e-02]
15700 [3.46e-02]
15750 [3.46e-02]
15800 [3.46e-02]
15850 [3.46e-02]
15900 [3.46e-02]
15950 [3.46e-02]
16000 [3.46e-02]
16050 [3.46e-02]
16100 [3.46e-02]
16150 [3.46e-02]
16200 [3.46e-02]
16250 [3.46e-02]
16300 [3.46e-02]
16350 [3.46e-02]
16400 [3.46e-02]
16450 [3.46e-02]
16500 [3.46e-02]
16550 [3.46e-02]
16600 [3.46e-02]
16650 [3.46e-02]
16700 [3.46e-02]
16750 [3.46e-02]
16800 [3.46e-02]
16850 [3.46e-02]
16900 [3.46e-02]
16950 [3.46e-02]
17000 [3.46e-02]
17050 [3.46e-02]
17100 [3.46e-02]
17150 [3.46e-02]
17200 [3.46e-02]
17250 [3.46e-02]
17300 [3.46e-02]
17350 [3.46e-02]
17400 [3.46e-02]
