# step, loss_train, loss_test, metrics_test
6.000000000000000000e+02 1.474361103248176041e+00 9.893151497797957106e+00 1.785151926700178137e+03 2.395218764313775228e+00 1.474361103248176041e+00 9.893151497797957106e+00 1.785151926700178137e+03 2.395218764313775228e+00
6.500000000000000000e+02 2.074362744847336071e+00 1.051507652910034452e+01 1.727592895477119100e+03 2.925254614904008843e+00 2.074362744847336071e+00 1.051507652910034452e+01 1.727592895477119100e+03 2.925254614904008843e+00
7.000000000000000000e+02 2.184224726927573190e+00 8.488433100478786741e+00 1.690858497008407312e+03 2.910264392645786735e+00 2.184224726927573190e+00 8.488433100478786741e+00 1.690858497008407312e+03 2.910264392645786735e+00
7.500000000000000000e+02 2.094257538014232090e+00 6.460489871651101446e+00 1.654184850113986613e+03 2.537660106552740658e+00 2.094257538014232090e+00 6.460489871651101446e+00 1.654184850113986613e+03 2.537660106552740658e+00
8.000000000000000000e+02 2.007822813057830835e+00 4.860936034519737881e+00 1.612237920922581225e+03 1.987784906399947316e+00 2.007822813057830835e+00 4.860936034519737881e+00 1.612237920922581225e+03 1.987784906399947316e+00
8.500000000000000000e+02 1.927543343126446596e+00 3.667408978260125352e+00 1.558601484833003497e+03 1.389901615532987744e+00 1.927543343126446596e+00 3.667408978260125352e+00 1.558601484833003497e+03 1.389901615532987744e+00
9.000000000000000000e+02 1.843718419149338983e+00 2.945231512860330803e+00 1.481319936113539143e+03 8.360050529880383996e-01 1.843718419149338983e+00 2.945231512860330803e+00 1.481319936113539143e+03 8.360050529880383996e-01
9.500000000000000000e+02 2.032345027845054553e+00 3.017877788605890732e+00 1.360797389727448945e+03 3.750581552178914313e-01 2.032345027845054553e+00 3.017877788605890732e+00 1.360797389727448945e+03 3.750581552178914313e-01
1.000000000000000000e+03 3.695149508055040055e+00 4.719737201143315630e+00 1.202502229417013496e+03 7.809747291070640030e-02 3.695149508055040055e+00 4.719737201143315630e+00 1.202502229417013496e+03 7.809747291070640030e-02
1.050000000000000000e+03 5.737841852008654264e+00 7.004549037206297513e+00 1.035884716556814965e+03 6.738852549192186903e-01 5.737841852008654264e+00 7.004549037206297513e+00 1.035884716556814965e+03 6.738852549192186903e-01
1.100000000000000000e+03 5.150251762192698202e+00 1.542842228498810009e+01 8.067260193435447491e+02 7.069472258392194286e-01 5.150251762192698202e+00 1.542842228498810009e+01 8.067260193435447491e+02 7.069472258392194286e-01
1.150000000000000000e+03 5.936058193983781095e+00 2.725351174349416183e+01 6.574110448176220416e+02 2.170474155644219194e-01 5.936058193983781095e+00 2.725351174349416183e+01 6.574110448176220416e+02 2.170474155644219194e-01
1.200000000000000000e+03 6.570777249552113730e+00 2.883600043757644116e+01 5.727640234887784345e+02 5.550411047646347518e-01 6.570777249552113730e+00 2.883600043757644116e+01 5.727640234887784345e+02 5.550411047646347518e-01
1.250000000000000000e+03 6.829516887819981008e+00 2.543860398063898387e+01 4.991986506601164137e+02 1.408368692072628159e+00 6.829516887819981008e+00 2.543860398063898387e+01 4.991986506601164137e+02 1.408368692072628159e+00
1.300000000000000000e+03 7.676546040758283951e+00 2.237090289163354484e+01 4.406476133143962102e+02 1.954555094047548902e+00 7.676546040758283951e+00 2.237090289163354484e+01 4.406476133143962102e+02 1.954555094047548902e+00
1.350000000000000000e+03 8.606801844908627430e+00 2.116948333564103990e+01 3.941030310087208477e+02 1.523562752987009494e+00 8.606801844908627430e+00 2.116948333564103990e+01 3.941030310087208477e+02 1.523562752987009494e+00
1.400000000000000000e+03 9.166019162031565415e+00 2.220398467588911728e+01 3.534389376971244019e+02 1.366916760767393990e+00 9.166019162031565415e+00 2.220398467588911728e+01 3.534389376971244019e+02 1.366916760767393990e+00
1.450000000000000000e+03 9.791383800089922929e+00 2.465700004902855369e+01 3.187946729871662797e+02 1.538512670096780166e+00 9.791383800089922929e+00 2.465700004902855369e+01 3.187946729871662797e+02 1.538512670096780166e+00
1.500000000000000000e+03 1.058417148093131743e+01 2.717719386907202050e+01 2.906097893791128399e+02 1.821448620848446165e+00 1.058417148093131743e+01 2.717719386907202050e+01 2.906097893791128399e+02 1.821448620848446165e+00
1.550000000000000000e+03 1.140359771772750719e+01 2.848101813183742692e+01 2.681806469072374171e+02 2.159882952397704337e+00 1.140359771772750719e+01 2.848101813183742692e+01 2.681806469072374171e+02 2.159882952397704337e+00
1.600000000000000000e+03 1.217498430290197931e+01 2.765951419489928043e+01 2.501300643805568029e+02 2.551974474100033863e+00 1.217498430290197931e+01 2.765951419489928043e+01 2.501300643805568029e+02 2.551974474100033863e+00
1.650000000000000000e+03 1.289078357302625122e+01 2.473404161495565390e+01 2.350139774757932400e+02 2.998265630327537679e+00 1.289078357302625122e+01 2.473404161495565390e+01 2.350139774757932400e+02 2.998265630327537679e+00
1.700000000000000000e+03 1.349632319185352713e+01 2.107317930112312254e+01 2.220577755832120772e+02 3.418680376329500170e+00 1.349632319185352713e+01 2.107317930112312254e+01 2.220577755832120772e+02 3.418680376329500170e+00
1.750000000000000000e+03 1.387226199336573629e+01 1.779162064698904544e+01 2.100874826053077413e+02 3.808334068714174236e+00 1.387226199336573629e+01 1.779162064698904544e+01 2.100874826053077413e+02 3.808334068714174236e+00
1.800000000000000000e+03 1.389489170565592069e+01 1.571322469917314812e+01 1.990762987652442177e+02 4.155172247621797155e+00 1.389489170565592069e+01 1.571322469917314812e+01 1.990762987652442177e+02 4.155172247621797155e+00
1.850000000000000000e+03 1.373005047190073924e+01 1.477457855739702453e+01 1.888935185129181775e+02 4.468268160748656292e+00 1.373005047190073924e+01 1.477457855739702453e+01 1.888935185129181775e+02 4.468268160748656292e+00
1.900000000000000000e+03 1.351946621114102420e+01 1.437993633247366176e+01 1.799312080101055074e+02 4.771906698348092668e+00 1.351946621114102420e+01 1.437993633247366176e+01 1.799312080101055074e+02 4.771906698348092668e+00
1.950000000000000000e+03 1.350943817539814162e+01 1.430959652643254465e+01 1.714929092902132197e+02 5.041201054364380596e+00 1.350943817539814162e+01 1.430959652643254465e+01 1.714929092902132197e+02 5.041201054364380596e+00
2.000000000000000000e+03 1.353264002989020298e+01 1.431659222162842227e+01 1.640793664497803093e+02 5.266266529955221820e+00 1.353264002989020298e+01 1.431659222162842227e+01 1.640793664497803093e+02 5.266266529955221820e+00
2.050000000000000000e+03 1.363118985965137142e+01 1.429121635378479915e+01 1.573827067259348382e+02 5.449325574039752595e+00 1.363118985965137142e+01 1.429121635378479915e+01 1.573827067259348382e+02 5.449325574039752595e+00
2.100000000000000000e+03 1.377563687208946064e+01 1.417973601388475835e+01 1.513085123216088448e+02 5.587588404828784050e+00 1.377563687208946064e+01 1.417973601388475835e+01 1.513085123216088448e+02 5.587588404828784050e+00
2.150000000000000000e+03 1.401792639794362572e+01 1.399035349771332548e+01 1.465548747820546112e+02 5.698036030187174639e+00 1.401792639794362572e+01 1.399035349771332548e+01 1.465548747820546112e+02 5.698036030187174639e+00
2.200000000000000000e+03 1.413168162111465520e+01 1.366518516413098006e+01 1.409225123349463615e+02 5.739615429380436673e+00 1.413168162111465520e+01 1.366518516413098006e+01 1.409225123349463615e+02 5.739615429380436673e+00
2.250000000000000000e+03 1.431608410454655633e+01 1.325033871891921677e+01 1.363009313880374123e+02 5.769261850894733534e+00 1.431608410454655633e+01 1.325033871891921677e+01 1.363009313880374123e+02 5.769261850894733534e+00
2.300000000000000000e+03 1.447307326925482762e+01 1.274572834066530547e+01 1.320115425258620405e+02 5.765301911383145850e+00 1.447307326925482762e+01 1.274572834066530547e+01 1.320115425258620405e+02 5.765301911383145850e+00
2.350000000000000000e+03 1.448567423320309189e+01 1.214217201900676457e+01 1.295735351788748346e+02 5.712148760021717564e+00 1.448567423320309189e+01 1.214217201900676457e+01 1.295735351788748346e+02 5.712148760021717564e+00
2.400000000000000000e+03 1.461488109861937623e+01 1.163217243277032686e+01 1.245656613924521423e+02 5.663319933223989189e+00 1.461488109861937623e+01 1.163217243277032686e+01 1.245656613924521423e+02 5.663319933223989189e+00
2.450000000000000000e+03 1.463733413882047607e+01 1.110095771397620545e+01 1.210040889653788838e+02 5.595640890901928621e+00 1.463733413882047607e+01 1.110095771397620545e+01 1.210040889653788838e+02 5.595640890901928621e+00
2.500000000000000000e+03 1.457681242877114158e+01 1.058704422844808413e+01 1.176975171948976850e+02 5.510643747256518843e+00 1.457681242877114158e+01 1.058704422844808413e+01 1.176975171948976850e+02 5.510643747256518843e+00
2.550000000000000000e+03 1.446644677610626673e+01 1.012591281437777546e+01 1.145477201105275924e+02 5.421232187308398842e+00 1.446644677610626673e+01 1.012591281437777546e+01 1.145477201105275924e+02 5.421232187308398842e+00
2.600000000000000000e+03 1.429054102045167696e+01 9.725652603365583460e+00 1.118779069567898432e+02 5.320920575563045318e+00 1.429054102045167696e+01 9.725652603365583460e+00 1.118779069567898432e+02 5.320920575563045318e+00
2.650000000000000000e+03 1.423378413713521873e+01 9.441592771945796159e+00 1.094657327463943943e+02 5.268076705915734514e+00 1.423378413713521873e+01 9.441592771945796159e+00 1.094657327463943943e+02 5.268076705915734514e+00
2.700000000000000000e+03 1.404492449345526950e+01 9.196603856593702275e+00 1.061194314369558072e+02 5.164140560056591056e+00 1.404492449345526950e+01 9.196603856593702275e+00 1.061194314369558072e+02 5.164140560056591056e+00
2.750000000000000000e+03 1.392533427539172131e+01 9.019407086353661285e+00 1.034860856161127316e+02 5.084157964523700279e+00 1.392533427539172131e+01 9.019407086353661285e+00 1.034860856161127316e+02 5.084157964523700279e+00
2.800000000000000000e+03 1.380387929955502813e+01 8.873293424849389766e+00 1.009478264183806857e+02 5.002736671636148991e+00 1.380387929955502813e+01 8.873293424849389766e+00 1.009478264183806857e+02 5.002736671636148991e+00
2.850000000000000000e+03 1.368018730701549757e+01 8.748059442054650248e+00 9.849170351671591561e+01 4.918564940446894518e+00 1.368018730701549757e+01 8.748059442054650248e+00 9.849170351671591561e+01 4.918564940446894518e+00
2.900000000000000000e+03 1.395112116429718085e+01 8.916621632600170599e+00 1.224069666710846462e+02 5.139641444476716892e+00 1.395112116429718085e+01 8.916621632600170599e+00 1.224069666710846462e+02 5.139641444476716892e+00
2.950000000000000000e+03 1.341601862732361106e+01 8.521790463813109895e+00 9.407506832337875835e+01 4.745204482122092671e+00 1.341601862732361106e+01 8.521790463813109895e+00 9.407506832337875835e+01 4.745204482122092671e+00
3.000000000000000000e+03 1.332489039468333303e+01 8.447795541731482061e+00 9.185077226989119481e+01 4.659140703968161823e+00 1.332489039468333303e+01 8.447795541731482061e+00 9.185077226989119481e+01 4.659140703968161823e+00
3.050000000000000000e+03 1.322485037104666183e+01 8.361455366490096353e+00 8.970308548325319009e+01 4.566906725333675254e+00 1.322485037104666183e+01 8.361455366490096353e+00 8.970308548325319009e+01 4.566906725333675254e+00
3.100000000000000000e+03 1.312239745800676261e+01 8.270792103878317647e+00 8.760699155109345782e+01 4.473080256260868026e+00 1.312239745800676261e+01 8.270792103878317647e+00 8.760699155109345782e+01 4.473080256260868026e+00
3.150000000000000000e+03 1.301664747942407274e+01 8.176721301075753345e+00 8.556117159752618306e+01 4.377575148340051570e+00 1.301664747942407274e+01 8.176721301075753345e+00 8.556117159752618306e+01 4.377575148340051570e+00
3.200000000000000000e+03 1.290841789912051141e+01 8.081082043035527462e+00 8.356419879735994982e+01 4.281053233534593438e+00 1.290841789912051141e+01 8.081082043035527462e+00 8.356419879735994982e+01 4.281053233534593438e+00
3.250000000000000000e+03 1.268023114452251399e+01 7.939687038933460173e+00 8.790440050157496898e+01 4.172996197989997214e+00 1.268023114452251399e+01 7.939687038933460173e+00 8.790440050157496898e+01 4.172996197989997214e+00
3.300000000000000000e+03 1.268138356567072833e+01 7.899626790211327965e+00 7.998103473885262815e+01 4.102001416673524581e+00 1.268138356567072833e+01 7.899626790211327965e+00 7.998103473885262815e+01 4.102001416673524581e+00
3.350000000000000000e+03 1.260293711851785936e+01 7.830151880640680240e+00 7.816819883999333740e+01 4.014844271288582789e+00 1.260293711851785936e+01 7.830151880640680240e+00 7.816819883999333740e+01 4.014844271288582789e+00
3.400000000000000000e+03 1.251726516983090143e+01 7.757163054235746813e+00 7.641267082869008220e+01 3.929165573933506295e+00 1.251726516983090143e+01 7.757163054235746813e+00 7.641267082869008220e+01 3.929165573933506295e+00
3.450000000000000000e+03 1.242681065125223583e+01 7.682069093849203334e+00 7.470994982057206357e+01 3.846550633067013614e+00 1.242681065125223583e+01 7.682069093849203334e+00 7.470994982057206357e+01 3.846550633067013614e+00
3.500000000000000000e+03 1.233266016887412420e+01 7.604630992560107217e+00 7.306022874378226106e+01 3.767015929924057982e+00 1.233266016887412420e+01 7.604630992560107217e+00 7.306022874378226106e+01 3.767015929924057982e+00
3.550000000000000000e+03 1.223382612097130107e+01 7.524135457402983285e+00 7.146836771867334903e+01 3.689690775938820444e+00 1.223382612097130107e+01 7.524135457402983285e+00 7.146836771867334903e+01 3.689690775938820444e+00
3.600000000000000000e+03 1.214257049745739536e+01 7.440577074694119553e+00 7.029764169261675022e+01 3.632641890741033386e+00 1.214257049745739536e+01 7.440577074694119553e+00 7.029764169261675022e+01 3.632641890741033386e+00
3.650000000000000000e+03 1.203165037022325201e+01 7.364660408281523019e+00 6.866875360855112831e+01 3.556955813342122852e+00 1.203165037022325201e+01 7.364660408281523019e+00 6.866875360855112831e+01 3.556955813342122852e+00
3.700000000000000000e+03 1.196589076237703608e+01 7.299790517851735494e+00 6.723174621094295844e+01 3.492225688389025695e+00 1.196589076237703608e+01 7.299790517851735494e+00 6.723174621094295844e+01 3.492225688389025695e+00
3.750000000000000000e+03 1.189048571085236006e+01 7.234289932928334999e+00 6.585744290052942063e+01 3.428202359300798197e+00 1.189048571085236006e+01 7.234289932928334999e+00 6.585744290052942063e+01 3.428202359300798197e+00
3.800000000000000000e+03 1.181281022791765167e+01 7.171892520964904705e+00 6.452696663679354572e+01 3.366172949908562639e+00 1.181281022791765167e+01 7.171892520964904705e+00 6.452696663679354572e+01 3.366172949908562639e+00
3.850000000000000000e+03 1.173362962229716722e+01 7.113893166639178034e+00 6.323870906249224788e+01 3.305593158950166366e+00 1.173362962229716722e+01 7.113893166639178034e+00 6.323870906249224788e+01 3.305593158950166366e+00
3.900000000000000000e+03 1.165419168473151323e+01 7.061112784253623431e+00 6.199018288371891572e+01 3.246237095029826936e+00 1.165419168473151323e+01 7.061112784253623431e+00 6.199018288371891572e+01 3.246237095029826936e+00
3.950000000000000000e+03 1.185698652235575246e+01 7.194002124575357371e+00 7.503094125691994520e+01 3.381158192241476623e+00 1.185698652235575246e+01 7.194002124575357371e+00 7.503094125691994520e+01 3.381158192241476623e+00
4.000000000000000000e+03 1.148556950086342354e+01 6.960247390731856498e+00 5.980943629133366102e+01 3.139247547540537475e+00 1.148556950086342354e+01 6.960247390731856498e+00 5.980943629133366102e+01 3.139247547540537475e+00
4.050000000000000000e+03 1.144035435790676836e+01 6.932836588962715041e+00 5.867421804399146623e+01 3.086240239387693318e+00 1.144035435790676836e+01 6.932836588962715041e+00 5.867421804399146623e+01 3.086240239387693318e+00
4.100000000000000000e+03 1.138635375167275221e+01 6.905627949974006974e+00 5.758839460549260281e+01 3.032045361486940038e+00 1.138635375167275221e+01 6.905627949974006974e+00 5.758839460549260281e+01 3.032045361486940038e+00
4.150000000000000000e+03 1.133253307599883009e+01 6.880359363235684533e+00 5.653209440440570432e+01 2.979888640439858793e+00 1.133253307599883009e+01 6.880359363235684533e+00 5.653209440440570432e+01 2.979888640439858793e+00
4.200000000000000000e+03 1.127937515795024837e+01 6.855884205473359749e+00 5.550474639562262524e+01 2.928952676926890319e+00 1.127937515795024837e+01 6.855884205473359749e+00 5.550474639562262524e+01 2.928952676926890319e+00
4.250000000000000000e+03 1.122757608441361121e+01 6.831676735460193051e+00 5.450494190653484594e+01 2.879088820581170882e+00 1.122757608441361121e+01 6.831676735460193051e+00 5.450494190653484594e+01 2.879088820581170882e+00
4.300000000000000000e+03 1.116551537199340594e+01 6.801896471625558327e+00 5.360472376950667694e+01 2.824948973496209881e+00 1.116551537199340594e+01 6.801896471625558327e+00 5.360472376950667694e+01 2.824948973496209881e+00
4.350000000000000000e+03 1.119298456630042438e+01 6.827317503223592432e+00 5.464980850400468171e+01 2.845051000483963310e+00 1.119298456630042438e+01 6.827317503223592432e+00 5.464980850400468171e+01 2.845051000483963310e+00
4.400000000000000000e+03 1.107732303399972906e+01 6.748316020383981595e+00 5.186548842706267948e+01 2.743602492583087304e+00 1.107732303399972906e+01 6.748316020383981595e+00 5.186548842706267948e+01 2.743602492583087304e+00
4.450000000000000000e+03 1.105779149171006814e+01 6.731520825812166819e+00 5.097107846316909985e+01 2.700983636653679021e+00 1.105779149171006814e+01 6.731520825812166819e+00 5.097107846316909985e+01 2.700983636653679021e+00
4.500000000000000000e+03 1.103129179444450436e+01 6.709907509209439347e+00 5.011689695662528976e+01 2.658638220223261683e+00 1.103129179444450436e+01 6.709907509209439347e+00 5.011689695662528976e+01 2.658638220223261683e+00
4.550000000000000000e+03 1.100501453262998908e+01 6.685968792956860085e+00 4.928314564656351138e+01 2.618110309382032597e+00 1.100501453262998908e+01 6.685968792956860085e+00 4.928314564656351138e+01 2.618110309382032597e+00
4.600000000000000000e+03 1.097929932834873235e+01 6.659428346790541298e+00 4.846910230820497389e+01 2.578851368477235617e+00 1.097929932834873235e+01 6.659428346790541298e+00 4.846910230820497389e+01 2.578851368477235617e+00
4.650000000000000000e+03 1.095429906417406585e+01 6.630206163373904005e+00 4.767364384362496565e+01 2.540705380458980311e+00 1.095429906417406585e+01 6.630206163373904005e+00 4.767364384362496565e+01 2.540705380458980311e+00
4.700000000000000000e+03 1.092981135063185327e+01 6.598216818839357067e+00 4.689600620019255217e+01 2.503494326545788962e+00 1.092981135063185327e+01 6.598216818839357067e+00 4.689600620019255217e+01 2.503494326545788962e+00
4.750000000000000000e+03 1.078645275637211753e+01 6.535546726557678099e+00 5.148598012757188513e+01 2.447941163402867826e+00 1.078645275637211753e+01 6.535546726557678099e+00 5.148598012757188513e+01 2.447941163402867826e+00
4.800000000000000000e+03 1.088070177308513742e+01 6.531118915410004000e+00 4.557916857722600668e+01 2.448465105358264449e+00 1.088070177308513742e+01 6.531118915410004000e+00 4.557916857722600668e+01 2.448465105358264449e+00
4.850000000000000000e+03 1.086325657528444744e+01 6.492925302122666942e+00 4.485040167754325324e+01 2.406520237909591575e+00 1.086325657528444744e+01 6.492925302122666942e+00 4.485040167754325324e+01 2.406520237909591575e+00
4.900000000000000000e+03 1.085191924402161057e+01 6.459122823395217594e+00 4.415904525201458597e+01 2.374424902070435550e+00 1.085191924402161057e+01 6.459122823395217594e+00 4.415904525201458597e+01 2.374424902070435550e+00
4.950000000000000000e+03 1.083943153131889225e+01 6.424505300989628687e+00 4.347787095797682611e+01 2.344140629084687344e+00 1.083943153131889225e+01 6.424505300989628687e+00 4.347787095797682611e+01 2.344140629084687344e+00
5.000000000000000000e+03 1.082493002093470125e+01 6.388314515469809329e+00 4.280827133969727072e+01 2.314691360461035519e+00 1.082493002093470125e+01 6.388314515469809329e+00 4.280827133969727072e+01 2.314691360461035519e+00
5.050000000000000000e+03 1.080842256995512507e+01 6.350741660755216067e+00 4.214926648934827824e+01 2.286050129282847010e+00 1.080842256995512507e+01 6.350741660755216067e+00 4.214926648934827824e+01 2.286050129282847010e+00
5.100000000000000000e+03 1.078974263419239854e+01 6.312062004889200217e+00 4.150002844059051199e+01 2.258204341231587087e+00 1.078974263419239854e+01 6.312062004889200217e+00 4.150002844059051199e+01 2.258204341231587087e+00
5.150000000000000000e+03 1.078517209251433329e+01 6.281024638785835279e+00 4.092074176923874518e+01 2.240930559598663940e+00 1.078517209251433329e+01 6.281024638785835279e+00 4.092074176923874518e+01 2.240930559598663940e+00
5.200000000000000000e+03 1.076168088784300281e+01 6.249149415780641093e+00 4.081406683628065934e+01 2.246836018469061003e+00 1.076168088784300281e+01 6.249149415780641093e+00 4.081406683628065934e+01 2.246836018469061003e+00
5.250000000000000000e+03 1.070035293772068563e+01 6.195516666587727705e+00 3.979100823607811321e+01 2.184335441811672052e+00 1.070035293772068563e+01 6.195516666587727705e+00 3.979100823607811321e+01 2.184335441811672052e+00
5.300000000000000000e+03 1.069315176453435257e+01 6.163087227486108155e+00 3.918190904707701350e+01 2.163766601045881366e+00 1.069315176453435257e+01 6.163087227486108155e+00 3.918190904707701350e+01 2.163766601045881366e+00
5.350000000000000000e+03 1.067571171441312927e+01 6.131795701436404400e+00 3.859636308968719476e+01 2.142554705272458282e+00 1.067571171441312927e+01 6.131795701436404400e+00 3.859636308968719476e+01 2.142554705272458282e+00
5.400000000000000000e+03 1.065409652027899412e+01 6.100665944588415712e+00 3.801841204659746154e+01 2.121682977460010999e+00 1.065409652027899412e+01 6.100665944588415712e+00 3.801841204659746154e+01 2.121682977460010999e+00
5.450000000000000000e+03 1.062885423868901391e+01 6.069714089943398783e+00 3.744675996071627111e+01 2.101451470029318980e+00 1.062885423868901391e+01 6.069714089943398783e+00 3.744675996071627111e+01 2.101451470029318980e+00
5.500000000000000000e+03 1.060004039320120306e+01 6.038893201570336267e+00 3.688117426533678866e+01 2.081840248571212637e+00 1.060004039320120306e+01 6.038893201570336267e+00 3.688117426533678866e+01 2.081840248571212637e+00
5.550000000000000000e+03 1.056776797982556459e+01 6.008254138991101279e+00 3.632136440238159025e+01 2.062838885400557487e+00 1.056776797982556459e+01 6.008254138991101279e+00 3.632136440238159025e+01 2.062838885400557487e+00
5.600000000000000000e+03 1.053189289156483710e+01 5.977766526209105535e+00 3.576765978241855493e+01 2.044288446572039675e+00 1.053189289156483710e+01 5.977766526209105535e+00 3.576765978241855493e+01 2.044288446572039675e+00
5.650000000000000000e+03 1.065135275788819946e+01 6.073158511464217924e+00 4.256116456193805675e+01 2.183653339958569362e+00 1.065135275788819946e+01 6.073158511464217924e+00 4.256116456193805675e+01 2.183653339958569362e+00
5.700000000000000000e+03 1.044623888583446814e+01 5.932683309160694307e+00 3.486086058073064464e+01 2.025447816560322689e+00 1.044623888583446814e+01 5.932683309160694307e+00 3.486086058073064464e+01 2.025447816560322689e+00
5.750000000000000000e+03 1.040941043786725828e+01 5.899648925484573425e+00 3.432755513192564933e+01 2.002981048051378554e+00 1.040941043786725828e+01 5.899648925484573425e+00 3.432755513192564933e+01 2.002981048051378554e+00
5.800000000000000000e+03 1.037924500486390045e+01 5.878339515009098903e+00 3.381843599969602820e+01 1.989882452862739903e+00 1.037924500486390045e+01 5.878339515009098903e+00 3.381843599969602820e+01 1.989882452862739903e+00
5.850000000000000000e+03 1.034421283785701995e+01 5.857778120255634491e+00 3.331610196528934864e+01 1.976838174764499856e+00 1.034421283785701995e+01 5.857778120255634491e+00 3.331610196528934864e+01 1.976838174764499856e+00
5.900000000000000000e+03 1.030490798993873369e+01 5.837712467514726278e+00 3.281943590517152387e+01 1.964421208231772686e+00 1.030490798993873369e+01 5.837712467514726278e+00 3.281943590517152387e+01 1.964421208231772686e+00
5.950000000000000000e+03 1.026145677815822665e+01 5.818070792982100059e+00 3.232833961166216596e+01 1.952726520682358302e+00 1.026145677815822665e+01 5.818070792982100059e+00 3.232833961166216596e+01 1.952726520682358302e+00
6.000000000000000000e+03 1.021394003276172846e+01 5.798887631578768520e+00 3.184271834852368599e+01 1.941790158797424226e+00 1.021394003276172846e+01 5.798887631578768520e+00 3.184271834852368599e+01 1.941790158797424226e+00
6.050000000000000000e+03 1.016246125187706006e+01 5.780208537059515983e+00 3.136245806088427202e+01 1.931636218868059363e+00 1.016246125187706006e+01 5.780208537059515983e+00 3.136245806088427202e+01 1.931636218868059363e+00
6.100000000000000000e+03 1.010717847651957157e+01 5.762063995642210834e+00 3.088743847067249249e+01 1.922276639873622628e+00 1.010717847651957157e+01 5.762063995642210834e+00 3.088743847067249249e+01 1.922276639873622628e+00
6.150000000000000000e+03 1.004098160181731636e+01 5.745782355755809867e+00 3.052435759101284063e+01 1.942744161298241012e+00 1.004098160181731636e+01 5.745782355755809867e+00 3.052435759101284063e+01 1.942744161298241012e+00
6.200000000000000000e+03 9.963514788835579949e+00 5.730197884732382896e+00 3.017827262846793346e+01 1.906394961141440136e+00 9.963514788835579949e+00 5.730197884732382896e+00 3.017827262846793346e+01 1.906394961141440136e+00
6.250000000000000000e+03 9.929135949798633121e+00 5.716968482238539373e+00 2.967464566949797700e+01 1.906322993481480044e+00 9.929135949798633121e+00 5.716968482238539373e+00 2.967464566949797700e+01 1.906322993481480044e+00
6.300000000000000000e+03 9.881189662352495517e+00 5.706991350563027865e+00 2.924256028793920947e+01 1.900579755207745691e+00 9.881189662352495517e+00 5.706991350563027865e+00 2.924256028793920947e+01 1.900579755207745691e+00
6.350000000000000000e+03 9.828999763177270310e+00 5.697840127824417067e+00 2.881675553552316060e+01 1.894994623437223913e+00 9.828999763177270310e+00 5.697840127824417067e+00 2.881675553552316060e+01 1.894994623437223913e+00
6.400000000000000000e+03 9.774080777953281896e+00 5.688907388929222542e+00 2.839613344582079790e+01 1.889916330600383665e+00 9.774080777953281896e+00 5.688907388929222542e+00 2.839613344582079790e+01 1.889916330600383665e+00
