# step, loss_train, loss_test, metrics_test
2.150000000000000000e+03 5.259644210293427102e-01 2.162873575929565723e-02 8.957646741457409023e-02 5.259644210293427102e-01 2.162873575929565723e-02 8.957646741457409023e-02
2.200000000000000000e+03 4.798352968795281392e-01 2.068370226384801461e-02 8.312342035789499484e-02 4.798352968795281392e-01 2.068370226384801461e-02 8.312342035789499484e-02
2.250000000000000000e+03 4.483993363883830297e-01 2.016912352539375688e-02 7.703375490145740467e-02 4.483993363883830297e-01 2.016912352539375688e-02 7.703375490145740467e-02
2.300000000000000000e+03 4.256043630182310133e-01 2.028873061224629321e-02 7.132631411649227593e-02 4.256043630182310133e-01 2.028873061224629321e-02 7.132631411649227593e-02
2.350000000000000000e+03 4.057414978153962015e-01 2.039856395366768105e-02 6.597469406473970011e-02 4.057414978153962015e-01 2.039856395366768105e-02 6.597469406473970011e-02
2.400000000000000000e+03 3.874925511088359031e-01 2.050123744489510194e-02 6.096177235592669524e-02 3.874925511088359031e-01 2.050123744489510194e-02 6.096177235592669524e-02
2.450000000000000000e+03 3.705047214131587108e-01 2.058892542191363001e-02 5.627713177167148473e-02 3.705047214131587108e-01 2.058892542191363001e-02 5.627713177167148473e-02
2.500000000000000000e+03 3.546195764641555948e-01 2.065862912847910363e-02 5.191067306390254044e-02 3.546195764641555948e-01 2.065862912847910363e-02 5.191067306390254044e-02
2.550000000000000000e+03 3.397324546549574387e-01 2.070799023874667771e-02 4.785100005788123223e-02 3.397324546549574387e-01 2.070799023874667771e-02 4.785100005788123223e-02
2.600000000000000000e+03 3.257599144892454612e-01 2.073518677692524556e-02 4.408496855751539018e-02 3.257599144892454612e-01 2.073518677692524556e-02 4.408496855751539018e-02
2.650000000000000000e+03 3.126302278254221578e-01 2.073889410951641407e-02 4.059801541871098374e-02 3.126302278254221578e-01 2.073889410951641407e-02 4.059801541871098374e-02
2.700000000000000000e+03 3.002795847730881929e-01 2.071829829097714126e-02 3.737470679181108951e-02 3.002795847730881929e-01 2.071829829097714126e-02 3.737470679181108951e-02
2.750000000000000000e+03 2.886501613094083485e-01 2.067309097238077126e-02 3.439927174467207610e-02 2.886501613094083485e-01 2.067309097238077126e-02 3.439927174467207610e-02
2.800000000000000000e+03 2.776889952963371155e-01 2.060343942659145430e-02 3.165603773380329389e-02 2.776889952963371155e-01 2.060343942659145430e-02 3.165603773380329389e-02
2.850000000000000000e+03 2.673472917706429808e-01 2.050993786754533310e-02 2.912975118606768443e-02 2.673472917706429808e-01 2.050993786754533310e-02 2.912975118606768443e-02
2.900000000000000000e+03 2.575799755087936904e-01 2.039354814431438082e-02 2.680579279621940134e-02 2.575799755087936904e-01 2.039354814431438082e-02 2.680579279621940134e-02
2.950000000000000000e+03 2.483453867268286264e-01 2.025553633493876529e-02 2.467030580180585089e-02 2.483453867268286264e-01 2.025553633493876529e-02 2.467030580180585089e-02
3.000000000000000000e+03 2.396050566481766342e-01 2.009740971777202248e-02 2.271025682105711624e-02 2.396050566481766342e-01 2.009740971777202248e-02 2.271025682105711624e-02
3.050000000000000000e+03 2.313235244027061766e-01 1.992085698980892300e-02 2.091344726216639444e-02 2.313235244027061766e-01 1.992085698980892300e-02 2.091344726216639444e-02
3.100000000000000000e+03 2.234681721740715554e-01 1.972769353071083392e-02 1.926849068756615602e-02 2.234681721740715554e-01 1.972769353071083392e-02 1.926849068756615602e-02
3.150000000000000000e+03 2.160090650708310911e-01 1.951981281410709174e-02 1.776476862825176681e-02 2.160090650708310911e-01 1.951981281410709174e-02 1.776476862825176681e-02
3.200000000000000000e+03 2.089187880068088810e-01 1.929914457121449309e-02 1.639237454745224795e-02 2.089187880068088810e-01 1.929914457121449309e-02 1.639237454745224795e-02
3.250000000000000000e+03 2.021722754139455014e-01 1.906761990904700180e-02 1.514205312845852934e-02 2.021722754139455014e-01 1.906761990904700180e-02 1.514205312845852934e-02
3.300000000000000000e+03 1.957466319131635768e-01 1.882714323058022263e-02 1.400513989716840185e-02 1.957466319131635768e-01 1.882714323058022263e-02 1.400513989716840185e-02
3.350000000000000000e+03 1.896209438481161469e-01 1.857957048685841134e-02 1.297350441845576859e-02 1.896209438481161469e-01 1.857957048685841134e-02 1.297350441845576859e-02
3.400000000000000000e+03 1.837760832740555350e-01 1.832669301690147828e-02 1.203949892059836928e-02 1.837760832740555350e-01 1.832669301690147828e-02 1.203949892059836928e-02
3.450000000000000000e+03 1.781945077478886419e-01 1.807022601259043390e-02 1.119591317276193328e-02 1.781945077478886419e-01 1.807022601259043390e-02 1.119591317276193328e-02
3.500000000000000000e+03 1.728600609907821606e-01 1.781180049790920261e-02 1.043593572223369681e-02 1.728600609907821606e-01 1.781180049790920261e-02 1.043593572223369681e-02
3.550000000000000000e+03 1.677577809055391111e-01 1.755295765210122122e-02 9.753121140035675776e-03 1.677577809055391111e-01 1.755295765210122122e-02 9.753121140035675776e-03
3.600000000000000000e+03 1.628737221629187604e-01 1.729514435017310767e-02 9.141362673294350927e-03 1.628737221629187604e-01 1.729514435017310767e-02 9.141362673294350927e-03
3.650000000000000000e+03 1.581948003231988531e-01 1.703970895084042439e-02 8.594869608477287426e-03 1.581948003231988531e-01 1.703970895084042439e-02 8.594869608477287426e-03
3.700000000000000000e+03 1.537086631215530130e-01 1.678789662725243756e-02 8.108148661716186104e-03 1.537086631215530130e-01 1.678789662725243756e-02 8.108148661716186104e-03
3.750000000000000000e+03 1.494035922649371295e-01 1.654084388670569450e-02 7.675988785420180191e-03 1.494035922649371295e-01 1.654084388670569450e-02 7.675988785420180191e-03
3.800000000000000000e+03 1.452684362457791756e-01 1.629957231887922339e-02 7.293448875847949840e-03 1.452684362457791756e-01 1.629957231887922339e-02 7.293448875847949840e-03
3.850000000000000000e+03 1.412925717892750122e-01 1.606498198917379744e-02 6.955847955538186148e-03 1.412925717892750122e-01 1.606498198917379744e-02 6.955847955538186148e-03
3.900000000000000000e+03 1.374658891249140313e-01 1.583784519097255691e-02 6.658757470506263682e-03 1.374658891249140313e-01 1.583784519097255691e-02 6.658757470506263682e-03
3.950000000000000000e+03 1.337787946820097051e-01 1.561880143418995989e-02 6.397995379363604837e-03 1.337787946820097051e-01 1.561880143418995989e-02 6.397995379363604837e-03
4.000000000000000000e+03 1.302222242164192134e-01 1.540835454696039275e-02 6.169621723537911141e-03 1.302222242164192134e-01 1.540835454696039275e-02 6.169621723537911141e-03
4.050000000000000000e+03 1.267876597280231110e-01 1.520687260441917418e-02 5.969935363600558514e-03 1.267876597280231110e-01 1.520687260441917418e-02 5.969935363600558514e-03
4.100000000000000000e+03 1.234671446080864432e-01 1.501459110720899937e-02 5.795471556628076920e-03 1.234671446080864432e-01 1.501459110720899937e-02 5.795471556628076920e-03
4.150000000000000000e+03 1.202532929616334234e-01 1.483161947040720005e-02 5.643000042348751688e-03 1.202532929616334234e-01 1.483161947040720005e-02 5.643000042348751688e-03
4.200000000000000000e+03 1.171392906802518480e-01 1.465795051832726945e-02 5.509523307202242488e-03 1.171392906802518480e-01 1.465795051832726945e-02 5.509523307202242488e-03
4.250000000000000000e+03 1.141188873513126895e-01 1.449347237327877277e-02 5.392274707963911305e-03 1.141188873513126895e-01 1.449347237327877277e-02 5.392274707963911305e-03
4.300000000000000000e+03 1.111863793237000408e-01 1.433798191953514212e-02 5.288716160529072403e-03 1.111863793237000408e-01 1.433798191953514212e-02 5.288716160529072403e-03
4.350000000000000000e+03 1.083365851393483931e-01 1.419119893550246578e-02 5.196535133820325003e-03 1.083365851393483931e-01 1.419119893550246578e-02 5.196535133820325003e-03
4.400000000000000000e+03 1.055648150866037999e-01 1.405278001160525404e-02 5.113640732065555770e-03 1.055648150866037999e-01 1.405278001160525404e-02 5.113640732065555770e-03
4.450000000000000000e+03 1.028668368835846808e-01 1.392233148517399779e-02 5.038158699172359811e-03 1.028668368835846808e-01 1.392233148517399779e-02 5.038158699172359811e-03
4.500000000000000000e+03 1.002388395258644316e-01 1.379942079410267051e-02 4.968425234808669308e-03 1.002388395258644316e-01 1.379942079410267051e-02 4.968425234808669308e-03
4.550000000000000000e+03 9.767739720253471036e-02 1.368358584542948148e-02 4.902979571001751108e-03 9.767739720253471036e-02 1.368358584542948148e-02 4.902979571001751108e-03
4.600000000000000000e+03 9.517943495539145371e-02 1.357434218684046810e-02 4.840555318353967178e-03 9.517943495539145371e-02 1.357434218684046810e-02 4.840555318353967178e-03
4.650000000000000000e+03 9.274219746520889762e-02 1.347118794222077962e-02 4.780070649809400711e-03 9.274219746520889762e-02 1.347118794222077962e-02 4.780070649809400711e-03
4.700000000000000000e+03 9.036322201154753375e-02 1.337360662194616093e-02 4.720617444748629286e-03 9.036322201154753375e-02 1.337360662194616093e-02 4.720617444748629286e-03
4.750000000000000000e+03 8.804031626018767043e-02 1.328106805004859552e-02 4.661449564400435043e-03 8.804031626018767043e-02 1.328106805004859552e-02 4.661449564400435043e-03
4.800000000000000000e+03 8.577154105882130175e-02 1.319302777671241267e-02 4.601970468531307000e-03 8.577154105882130175e-02 1.319302777671241267e-02 4.601970468531307000e-03
4.850000000000000000e+03 8.355519783320410065e-02 1.310892548207156713e-02 4.541720410146355205e-03 8.355519783320410065e-02 1.310892548207156713e-02 4.541720410146355205e-03
4.900000000000000000e+03 8.138981945193486667e-02 1.302818303941219273e-02 4.480363456065436512e-03 8.138981945193486667e-02 1.302818303941219273e-02 4.480363456065436512e-03
4.950000000000000000e+03 7.927416259418099131e-02 1.295020309416549005e-02 4.417674572540367453e-03 7.927416259418099131e-02 1.295020309416549005e-02 4.417674572540367453e-03
5.000000000000000000e+03 7.720719882599906547e-02 1.287436920710175771e-02 4.353526981939742115e-03 7.720719882599906547e-02 1.287436920710175771e-02 4.353526981939742115e-03
5.050000000000000000e+03 7.518810100677618402e-02 1.280004874667768112e-02 4.287879935695911027e-03 7.518810100677618402e-02 1.280004874667768112e-02 4.287879935695911027e-03
5.100000000000000000e+03 7.321622166407958099e-02 1.272659969387743631e-02 4.220766961499363562e-03 7.321622166407958099e-02 1.272659969387743631e-02 4.220766961499363562e-03
5.150000000000000000e+03 7.129106096822415695e-02 1.265338221011677242e-02 4.152284540220554064e-03 7.129106096822415695e-02 1.265338221011677242e-02 4.152284540220554064e-03
5.200000000000000000e+03 6.941222409038001750e-02 1.257977510034474951e-02 4.082581075472607388e-03 6.941222409038001750e-02 1.257977510034474951e-02 4.082581075472607388e-03
5.250000000000000000e+03 6.757937076647453634e-02 1.250519617206172739e-02 4.011845974682527391e-03 6.757937076647453634e-02 1.250519617206172739e-02 4.011845974682527391e-03
5.300000000000000000e+03 6.579216294358551653e-02 1.242912414492879265e-02 3.940298705192218920e-03 6.579216294358551653e-02 1.242912414492879265e-02 3.940298705192218920e-03
5.350000000000000000e+03 6.405021819641078251e-02 1.235111864146267412e-02 3.868177840689124639e-03 6.405021819641078251e-02 1.235111864146267412e-02 3.868177840689124639e-03
5.400000000000000000e+03 6.235307612288261414e-02 1.227083444101808619e-02 3.795730344058524490e-03 6.235307612288261414e-02 1.227083444101808619e-02 3.795730344058524490e-03
5.450000000000000000e+03 6.070018202454575962e-02 1.218802699499464681e-02 3.723201562296787458e-03 6.070018202454575962e-02 1.218802699499464681e-02 3.723201562296787458e-03
5.500000000000000000e+03 5.909088787909284879e-02 1.210254810121549549e-02 3.650826534213681782e-03 5.909088787909284879e-02 1.210254810121549549e-02 3.650826534213681782e-03
5.550000000000000000e+03 5.752446662709361641e-02 1.201433299264748240e-02 3.578823160501917386e-03 5.752446662709361641e-02 1.201433299264748240e-02 3.578823160501917386e-03
5.600000000000000000e+03 5.600013356751631921e-02 1.192338201064151518e-02 3.507387562785610913e-03 5.600013356751631921e-02 1.192338201064151518e-02 3.507387562785610913e-03
5.650000000000000000e+03 5.451706865582291867e-02 1.182974081551548852e-02 3.436691644130758679e-03 5.451706865582291867e-02 1.182974081551548852e-02 3.436691644130758679e-03
5.700000000000000000e+03 5.307443518118937220e-02 1.173348260766012355e-02 3.366882570137939325e-03 5.307443518118937220e-02 1.173348260766012355e-02 3.366882570137939325e-03
5.750000000000000000e+03 5.167139262988561244e-02 1.163469450829429652e-02 3.298083702975416857e-03 5.167139262988561244e-02 1.163469450829429652e-02 3.298083702975416857e-03
5.800000000000000000e+03 5.030710359552176270e-02 1.153346873296155414e-02 3.230396468484273906e-03 5.030710359552176270e-02 1.153346873296155414e-02 3.230396468484273906e-03
5.850000000000000000e+03 4.898073957789035593e-02 1.142989911025846933e-02 3.163897916501583110e-03 4.898073957789035593e-02 1.142989911025846933e-02 3.163897916501583110e-03
5.900000000000000000e+03 4.796460078925011278e-02 1.138294265704572518e-02 1.914004468234343018e-02 4.796460078925011278e-02 1.138294265704572518e-02 1.914004468234343018e-02
5.950000000000000000e+03 4.666662775397861090e-02 1.123843382842680712e-02 3.075780334260519184e-03 4.666662775397861090e-02 1.123843382842680712e-02 3.075780334260519184e-03
6.000000000000000000e+03 4.556004621235433538e-02 1.113885197060387675e-02 2.966561709200680758e-03 4.556004621235433538e-02 1.113885197060387675e-02 2.966561709200680758e-03
6.050000000000000000e+03 4.449309378856371178e-02 1.103782493720463151e-02 2.909162521835502620e-03 4.449309378856371178e-02 1.103782493720463151e-02 2.909162521835502620e-03
6.100000000000000000e+03 4.345157470088719526e-02 1.093379557224936557e-02 2.853962837901062588e-03 4.345157470088719526e-02 1.093379557224936557e-02 2.853962837901062588e-03
6.150000000000000000e+03 4.243531898824450671e-02 1.082761346948681730e-02 2.799887223900150192e-03 4.243531898824450671e-02 1.082761346948681730e-02 2.799887223900150192e-03
6.200000000000000000e+03 4.144367590871352036e-02 1.071954968334991841e-02 2.747026705953924293e-03 4.144367590871352036e-02 1.071954968334991841e-02 2.747026705953924293e-03
6.250000000000000000e+03 4.047623661731499650e-02 1.060983328448402221e-02 2.695268259079760045e-03 4.047623661731499650e-02 1.060983328448402221e-02 2.695268259079760045e-03
6.300000000000000000e+03 3.967377532573132526e-02 1.053506920192543751e-02 7.432407726451681178e-03 3.967377532573132526e-02 1.053506920192543751e-02 7.432407726451681178e-03
6.350000000000000000e+03 3.871658755815742675e-02 1.040540268722745139e-02 2.709812955588464505e-03 3.871658755815742675e-02 1.040540268722745139e-02 2.709812955588464505e-03
6.400000000000000000e+03 3.788595326000450403e-02 1.030848516685837352e-02 2.554259996230792869e-03 3.788595326000450403e-02 1.030848516685837352e-02 2.554259996230792869e-03
6.450000000000000000e+03 3.706346624572479792e-02 1.020466456200042928e-02 2.513348671775106780e-03 3.706346624572479792e-02 1.020466456200042928e-02 2.513348671775106780e-03
6.500000000000000000e+03 3.625936691958692171e-02 1.009949316530106903e-02 2.473047094412801281e-03 3.625936691958692171e-02 1.009949316530106903e-02 2.473047094412801281e-03
6.550000000000000000e+03 3.547319414390572717e-02 9.993268360961159863e-03 2.433301350478441968e-03 3.547319414390572717e-02 9.993268360961159863e-03 2.433301350478441968e-03
6.600000000000000000e+03 3.470567674581979262e-02 9.886522074566932508e-03 2.393803594605553500e-03 3.470567674581979262e-02 9.886522074566932508e-03 2.393803594605553500e-03
6.650000000000000000e+03 3.402995885653312819e-02 9.799592988969008447e-03 3.023541473698931458e-03 3.402995885653312819e-02 9.799592988969008447e-03 3.023541473698931458e-03
6.700000000000000000e+03 3.331751029678095555e-02 9.701271803935910057e-03 2.375821247602813002e-03 3.331751029678095555e-02 9.701271803935910057e-03 2.375821247602813002e-03
6.750000000000000000e+03 3.263022896446538673e-02 9.601303394125864157e-03 2.288319041380057397e-03 3.263022896446538673e-02 9.601303394125864157e-03 2.288319041380057397e-03
6.800000000000000000e+03 3.196643193254437160e-02 9.503044833614202394e-03 2.255928736978850269e-03 3.196643193254437160e-02 9.503044833614202394e-03 2.255928736978850269e-03
6.850000000000000000e+03 3.131575428125737970e-02 9.403946159094190779e-03 2.224453666775024017e-03 3.131575428125737970e-02 9.403946159094190779e-03 2.224453666775024017e-03
6.900000000000000000e+03 3.067811109093437211e-02 9.304279992475439007e-03 2.193339840139232801e-03 3.067811109093437211e-02 9.304279992475439007e-03 2.193339840139232801e-03
6.950000000000000000e+03 3.005416568903606159e-02 9.204463120674846385e-03 2.162314143249976801e-03 3.005416568903606159e-02 9.204463120674846385e-03 2.162314143249976801e-03
7.000000000000000000e+03 2.958493693331002219e-02 9.148546879312833072e-03 1.000172032550788667e-02 2.958493693331002219e-02 9.148546879312833072e-03 1.000172032550788667e-02
7.050000000000000000e+03 2.893022771667062149e-02 9.039713316172945032e-03 2.165608689997091437e-03 2.893022771667062149e-02 9.039713316172945032e-03 2.165608689997091437e-03
7.100000000000000000e+03 2.837117177348554703e-02 8.949338099306952676e-03 2.079865469333591274e-03 2.837117177348554703e-02 8.949338099306952676e-03 2.079865469333591274e-03
7.150000000000000000e+03 2.782924738271611714e-02 8.860479375652223835e-03 2.055248262319291259e-03 2.782924738271611714e-02 8.860479375652223835e-03 2.055248262319291259e-03
7.200000000000000000e+03 2.729711718970352294e-02 8.771301052460794834e-03 2.030478784101831264e-03 2.729711718970352294e-02 8.771301052460794834e-03 2.030478784101831264e-03
7.250000000000000000e+03 2.677425726208204626e-02 8.681807839848957459e-03 2.005793857555347552e-03 2.677425726208204626e-02 8.681807839848957459e-03 2.005793857555347552e-03
7.300000000000000000e+03 2.626039330883892658e-02 8.591988880589800787e-03 1.981319955088951985e-03 2.626039330883892658e-02 8.591988880589800787e-03 1.981319955088951985e-03
7.350000000000000000e+03 2.575631619483181173e-02 8.502215068805428835e-03 1.957195297211749251e-03 2.575631619483181173e-02 8.502215068805428835e-03 1.957195297211749251e-03
7.400000000000000000e+03 2.538250324345606157e-02 8.452496870192352518e-03 9.760094312581936438e-03 2.538250324345606157e-02 8.452496870192352518e-03 9.760094312581936438e-03
7.450000000000000000e+03 2.484050640638144763e-02 8.355103342785131018e-03 1.979904749825344822e-03 2.484050640638144763e-02 8.355103342785131018e-03 1.979904749825344822e-03
7.500000000000000000e+03 2.438331206774283985e-02 8.273541082835568841e-03 1.892864398414391934e-03 2.438331206774283985e-02 8.273541082835568841e-03 1.892864398414391934e-03
7.550000000000000000e+03 2.393932921339637573e-02 8.193884467989265633e-03 1.873167036276246131e-03 2.393932921339637573e-02 8.193884467989265633e-03 1.873167036276246131e-03
7.600000000000000000e+03 2.350206977461510513e-02 8.114088541096938292e-03 1.853306949631753969e-03 2.350206977461510513e-02 8.114088541096938292e-03 1.853306949631753969e-03
7.650000000000000000e+03 2.307115670238578387e-02 8.034080422345948880e-03 1.833476569258254583e-03 2.307115670238578387e-02 8.034080422345948880e-03 1.833476569258254583e-03
7.700000000000000000e+03 2.264640347057348888e-02 7.953811052484048225e-03 1.813782717840025380e-03 2.264640347057348888e-02 7.953811052484048225e-03 1.813782717840025380e-03
7.750000000000000000e+03 2.222821222328195609e-02 7.873472953292128679e-03 1.794087763179320503e-03 2.222821222328195609e-02 7.873472953292128679e-03 1.794087763179320503e-03
7.800000000000000000e+03 2.198833884824830456e-02 7.844058186778860714e-03 2.175867553421536801e-02 2.198833884824830456e-02 7.844058186778860714e-03 2.175867553421536801e-02
7.850000000000000000e+03 2.146182951505551384e-02 7.741141952127881740e-03 1.785176417739964229e-03 2.146182951505551384e-02 7.741141952127881740e-03 1.785176417739964229e-03
7.900000000000000000e+03 2.108235181053750434e-02 7.669074214926962195e-03 1.742851017117195587e-03 2.108235181053750434e-02 7.669074214926962195e-03 1.742851017117195587e-03
7.950000000000000000e+03 2.071047646927043698e-02 7.598107219508181374e-03 1.726667393640443030e-03 2.071047646927043698e-02 7.598107219508181374e-03 1.726667393640443030e-03
8.000000000000000000e+03 2.034312318702977476e-02 7.527073451699788260e-03 1.710376728306330389e-03 2.034312318702977476e-02 7.527073451699788260e-03 1.710376728306330389e-03
8.050000000000000000e+03 1.998009956177531840e-02 7.455874108308611567e-03 1.694045727471543434e-03 1.998009956177531840e-02 7.455874108308611567e-03 1.694045727471543434e-03
8.100000000000000000e+03 1.962128317257817722e-02 7.384439013761520156e-03 1.677777043180146395e-03 1.962128317257817722e-02 7.384439013761520156e-03 1.677777043180146395e-03
8.150000000000000000e+03 1.926659626112838669e-02 7.312758112677899061e-03 1.661582786503799361e-03 1.926659626112838669e-02 7.312758112677899061e-03 1.661582786503799361e-03
8.200000000000000000e+03 1.898639900035392278e-02 7.264672697590583185e-03 6.366351603191320804e-03 1.898639900035392278e-02 7.264672697590583185e-03 6.366351603191320804e-03
8.250000000000000000e+03 1.860981102535898615e-02 7.192481806622700626e-03 1.649482593203740761e-03 1.860981102535898615e-02 7.192481806622700626e-03 1.649482593203740761e-03
