# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 4.343701362609863281e+00 2.795664596557617188e+01 3.108318519592285156e+01 1.030296752929687500e+03 8.225241210937500000e+03 4.295571594238281250e+02 4.068788588047027588e-01 1.872810959815979004e+00 6.524077653884887695e-01 9.380208015441894531e+00 4.369501590728759766e+00 2.829725837707519531e+01 3.107294082641601562e+01 1.030296752929687500e+03 8.225241210937500000e+03 4.295571594238281250e+02 4.068788588047027588e-01 1.872810959815979004e+00 6.524077653884887695e-01 9.380208015441894531e+00
1.100000000000000000e+03 4.245735168457031250e+00 2.616612434387207031e+01 2.839485359191894531e+01 1.011457275390625000e+03 8.122461914062500000e+03 4.241135253906250000e+02 2.664574086666107178e-01 1.920288801193237305e+00 5.305203199386596680e-01 7.491298198699951172e+00 4.239400386810302734e+00 2.607494354248046875e+01 2.837724304199218750e+01 1.011457275390625000e+03 8.122461914062500000e+03 4.241135253906250000e+02 2.664574086666107178e-01 1.920288801193237305e+00 5.305203199386596680e-01 7.491298198699951172e+00
1.200000000000000000e+03 4.308430194854736328e+00 2.577750205993652344e+01 2.639479827880859375e+01 9.927969360351562500e+02 8.013284667968750000e+03 4.181410522460937500e+02 2.331753224134445190e-01 2.006886005401611328e+00 4.535356163978576660e-01 6.555814743041992188e+00 4.256022930145263672e+00 2.507712936401367188e+01 2.639798927307128906e+01 9.927969360351562500e+02 8.013284667968750000e+03 4.181410522460937500e+02 2.331753224134445190e-01 2.006886005401611328e+00 4.535356163978576660e-01 6.555814743041992188e+00
1.300000000000000000e+03 4.365072727203369141e+00 2.497538757324218750e+01 2.498879051208496094e+01 9.729156494140625000e+02 7.894530761718750000e+03 4.114885559082031250e+02 2.164401561021804810e-01 2.085865497589111328e+00 4.472017884254455566e-01 6.042926311492919922e+00 4.330155849456787109e+00 2.450737380981445312e+01 2.498954582214355469e+01 9.729156494140625000e+02 7.894530761718750000e+03 4.114885559082031250e+02 2.164401561021804810e-01 2.085865497589111328e+00 4.472017884254455566e-01 6.042926311492919922e+00
1.400000000000000000e+03 4.404714584350585938e+00 2.388590431213378906e+01 2.406678390502929688e+01 9.509151000976562500e+02 7.762796875000000000e+03 4.039350280761718750e+02 2.051365077495574951e-01 2.135321617126464844e+00 5.000136494636535645e-01 5.684545040130615234e+00 4.420336723327636719e+00 2.402250480651855469e+01 2.407185173034667969e+01 9.509151000976562500e+02 7.762796875000000000e+03 4.039350280761718750e+02 2.051365077495574951e-01 2.135321617126464844e+00 5.000136494636535645e-01 5.684545040130615234e+00
1.500000000000000000e+03 4.491786003112792969e+00 2.347333145141601562e+01 2.362318801879882812e+01 9.256408691406250000e+02 7.613014648437500000e+03 3.951995239257812500e+02 2.036932706832885742e-01 2.136694908142089844e+00 5.839188098907470703e-01 5.349191188812255859e+00 4.487943172454833984e+00 2.341652107238769531e+01 2.361213493347167969e+01 9.256408691406250000e+02 7.613014648437500000e+03 3.951995239257812500e+02 2.036932706832885742e-01 2.136694908142089844e+00 5.839188098907470703e-01 5.349191188812255859e+00
1.600000000000000000e+03 4.499664306640625000e+00 2.272334671020507812e+01 2.315999412536621094e+01 9.031549072265625000e+02 7.476968261718750000e+03 3.867233581542968750e+02 2.421252578496932983e-01 2.208464622497558594e+00 5.981289148330688477e-01 5.124736785888671875e+00 4.490521907806396484e+00 2.258438682556152344e+01 2.316599845886230469e+01 9.031549072265625000e+02 7.476968261718750000e+03 3.867233581542968750e+02 2.421252578496932983e-01 2.208464622497558594e+00 5.981289148330688477e-01 5.124736785888671875e+00
1.700000000000000000e+03 4.435538291931152344e+00 2.149225044250488281e+01 2.324686813354492188e+01 8.660225219726562500e+02 7.272889160156250000e+03 3.741768798828125000e+02 2.474708855152130127e-01 1.907630562782287598e+00 7.117459774017333984e-01 4.479196548461914062e+00 4.456715583801269531e+00 2.163526153564453125e+01 2.324872970581054688e+01 8.660225219726562500e+02 7.272889160156250000e+03 3.741768798828125000e+02 2.474708855152130127e-01 1.907630562782287598e+00 7.117459774017333984e-01 4.479196548461914062e+00
1.800000000000000000e+03 4.358118534088134766e+00 2.048443222045898438e+01 2.297429275512695312e+01 8.352721557617187500e+02 7.104785156250000000e+03 3.629593505859375000e+02 3.002337217330932617e-01 1.715021252632141113e+00 6.943458318710327148e-01 4.031280994415283203e+00 4.359589576721191406e+00 2.042817878723144531e+01 2.298957061767578125e+01 8.352721557617187500e+02 7.104785156250000000e+03 3.629593505859375000e+02 3.002337217330932617e-01 1.715021252632141113e+00 6.943458318710327148e-01 4.031280994415283203e+00
1.900000000000000000e+03 4.244145870208740234e+00 1.993183135986328125e+01 2.335131263732910156e+01 7.987826538085937500e+02 6.905402343750000000e+03 3.497093811035156250e+02 3.087662458419799805e-01 1.488651990890502930e+00 7.155163884162902832e-01 3.554134607315063477e+00 4.215508460998535156e+00 1.970717430114746094e+01 2.335350418090820312e+01 7.987826538085937500e+02 6.905402343750000000e+03 3.497093811035156250e+02 3.087662458419799805e-01 1.488651990890502930e+00 7.155163884162902832e-01 3.554134607315063477e+00
2.000000000000000000e+03 4.037420749664306641e+00 1.866984176635742188e+01 2.340748977661132812e+01 7.655004882812500000e+02 6.724762207031250000e+03 3.369953308105468750e+02 3.372299969196319580e-01 1.236520767211914062e+00 6.941069364547729492e-01 3.134667158126831055e+00 4.037577152252197266e+00 1.864012908935546875e+01 2.339885902404785156e+01 7.655004882812500000e+02 6.724762207031250000e+03 3.369953308105468750e+02 3.372299969196319580e-01 1.236520767211914062e+00 6.941069364547729492e-01 3.134667158126831055e+00
2.100000000000000000e+03 3.836534500122070312e+00 1.774153137207031250e+01 2.336721420288085938e+01 7.433680419921875000e+02 6.574138183593750000e+03 3.257170715332031250e+02 3.467141985893249512e-01 8.071710467338562012e-01 6.897158622741699219e-01 2.781475543975830078e+00 3.804887056350708008e+00 1.749312591552734375e+01 2.336178588867187500e+01 7.433680419921875000e+02 6.574138183593750000e+03 3.257170715332031250e+02 3.467141985893249512e-01 8.071710467338562012e-01 6.897158622741699219e-01 2.781475543975830078e+00
2.200000000000000000e+03 3.703139066696166992e+00 1.726661300659179688e+01 2.450026321411132812e+01 6.929864501953125000e+02 6.314065429687500000e+03 3.077140808105468750e+02 3.641800880432128906e-01 7.334336638450622559e-01 7.464805245399475098e-01 2.361260414123535156e+00 3.718245506286621094e+00 1.738054847717285156e+01 2.449814033508300781e+01 6.929864501953125000e+02 6.314065429687500000e+03 3.077140808105468750e+02 3.641800880432128906e-01 7.334336638450622559e-01 7.464805245399475098e-01 2.361260414123535156e+00
2.300000000000000000e+03 3.619109630584716797e+00 1.665177726745605469e+01 2.515470504760742188e+01 6.615712890625000000e+02 6.122497558593750000e+03 2.931628417968750000e+02 3.933642506599426270e-01 5.600112080574035645e-01 7.596718668937683105e-01 1.980828642845153809e+00 3.596383333206176758e+00 1.650561141967773438e+01 2.513990020751953125e+01 6.615712890625000000e+02 6.122497558593750000e+03 2.931628417968750000e+02 3.933642506599426270e-01 5.600112080574035645e-01 7.596718668937683105e-01 1.980828642845153809e+00
2.400000000000000000e+03 3.591427564620971680e+00 1.717338943481445312e+01 2.671890640258789062e+01 6.261818847656250000e+02 5.884739746093750000e+03 2.755205688476562500e+02 4.041530191898345947e-01 4.222531318664550781e-01 8.023487329483032227e-01 1.672651290893554688e+00 3.565423250198364258e+00 1.696996879577636719e+01 2.672636985778808594e+01 6.261818847656250000e+02 5.884739746093750000e+03 2.755205688476562500e+02 4.041530191898345947e-01 4.222531318664550781e-01 8.023487329483032227e-01 1.672651290893554688e+00
2.500000000000000000e+03 3.519958019256591797e+00 1.635169410705566406e+01 2.788285255432128906e+01 6.029172363281250000e+02 5.709024414062500000e+03 2.604522399902343750e+02 3.931419551372528076e-01 3.521089851856231689e-01 7.572280764579772949e-01 1.417356371879577637e+00 3.517226934432983398e+00 1.632490730285644531e+01 2.788467025756835938e+01 6.029172363281250000e+02 5.709024414062500000e+03 2.604522399902343750e+02 3.931419551372528076e-01 3.521089851856231689e-01 7.572280764579772949e-01 1.417356371879577637e+00
2.600000000000000000e+03 3.609777688980102539e+00 1.799115943908691406e+01 3.031442451477050781e+01 5.730958862304687500e+02 5.459562500000000000e+03 2.403071746826171875e+02 3.802708685398101807e-01 3.173020184040069580e-01 7.569614052772521973e-01 1.195977449417114258e+00 3.586874246597290039e+00 1.787858009338378906e+01 3.031255531311035156e+01 5.730958862304687500e+02 5.459562500000000000e+03 2.403071746826171875e+02 3.802708685398101807e-01 3.173020184040069580e-01 7.569614052772521973e-01 1.195977449417114258e+00
2.700000000000000000e+03 3.564335584640502930e+00 1.682231903076171875e+01 3.248151779174804688e+01 5.541296997070312500e+02 5.276297851562500000e+03 2.216089935302734375e+02 3.408758640289306641e-01 3.589758276939392090e-01 6.248524785041809082e-01 9.907665848731994629e-01 3.573480606079101562e+00 1.683552932739257812e+01 3.252005386352539062e+01 5.541296997070312500e+02 5.276297851562500000e+03 2.216089935302734375e+02 3.408758640289306641e-01 3.589758276939392090e-01 6.248524785041809082e-01 9.907665848731994629e-01
2.800000000000000000e+03 3.638335704803466797e+00 1.830646324157714844e+01 3.643235778808593750e+01 5.260958251953125000e+02 4.982323730468750000e+03 1.967576751708984375e+02 3.008694648742675781e-01 3.483491837978363037e-01 6.058864593505859375e-01 6.554120182991027832e-01 3.648069143295288086e+00 1.832542610168457031e+01 3.645132064819335938e+01 5.260958251953125000e+02 4.982323730468750000e+03 1.967576751708984375e+02 3.008694648742675781e-01 3.483491837978363037e-01 6.058864593505859375e-01 6.554120182991027832e-01
2.900000000000000000e+03 3.713990211486816406e+00 1.872844123840332031e+01 4.186892318725585938e+01 4.963033752441406250e+02 4.661051269531250000e+03 1.714835510253906250e+02 2.495615333318710327e-01 4.125513136386871338e-01 5.595623850822448730e-01 4.635682106018066406e-01 3.716660499572753906e+00 1.873996353149414062e+01 4.185145187377929688e+01 4.963033752441406250e+02 4.661051269531250000e+03 1.714835510253906250e+02 2.495615333318710327e-01 4.125513136386871338e-01 5.595623850822448730e-01 4.635682106018066406e-01
3.000000000000000000e+03 3.771588563919067383e+00 1.766503715515136719e+01 4.867429733276367188e+01 4.597380981445312500e+02 4.304464843750000000e+03 1.494246673583984375e+02 2.063572853803634644e-01 4.743638038635253906e-01 5.244014263153076172e-01 5.405421257019042969e-01 3.754671573638916016e+00 1.762626647949218750e+01 4.862196350097656250e+01 4.597380981445312500e+02 4.304464843750000000e+03 1.494246673583984375e+02 2.063572853803634644e-01 4.743638038635253906e-01 5.244014263153076172e-01 5.405421257019042969e-01
3.100000000000000000e+03 3.760006427764892578e+00 1.589323902130126953e+01 5.333292770385742188e+01 4.137000122070312500e+02 3.938144042968750000e+03 1.327349548339843750e+02 1.923746168613433838e-01 4.836291670799255371e-01 4.964696168899536133e-01 1.092479467391967773e+00 3.774533748626708984e+00 1.593166542053222656e+01 5.340045166015625000e+01 4.137000122070312500e+02 3.938144042968750000e+03 1.327349548339843750e+02 1.923746168613433838e-01 4.836291670799255371e-01 4.964696168899536133e-01 1.092479467391967773e+00
3.200000000000000000e+03 3.792863845825195312e+00 1.495514774322509766e+01 5.102901077270507812e+01 3.584146118164062500e+02 3.545843994140625000e+03 1.114841003417968750e+02 2.310867160558700562e-01 4.392880201339721680e-01 4.493132829666137695e-01 1.913004159927368164e+00 3.796194553375244141e+00 1.495002269744873047e+01 5.100527954101562500e+01 3.584146118164062500e+02 3.545843994140625000e+03 1.114841003417968750e+02 2.310867160558700562e-01 4.392880201339721680e-01 4.493132829666137695e-01 1.913004159927368164e+00
3.300000000000000000e+03 3.765543222427368164e+00 1.582305145263671875e+01 4.352215194702148438e+01 2.938084716796875000e+02 3.035562744140625000e+03 7.917491149902343750e+01 3.104186654090881348e-01 4.225291907787322998e-01 3.939478397369384766e-01 2.763367652893066406e+00 3.772924900054931641e+00 1.582463932037353516e+01 4.355418014526367188e+01 2.938084716796875000e+02 3.035562744140625000e+03 7.917491149902343750e+01 3.104186654090881348e-01 4.225291907787322998e-01 3.939478397369384766e-01 2.763367652893066406e+00
3.400000000000000000e+03 3.725643396377563477e+00 2.234294700622558594e+01 4.222208786010742188e+01 2.168809356689453125e+02 2.340026855468750000e+03 4.400803375244140625e+01 4.259018003940582275e-01 5.538980364799499512e-01 3.018693625926971436e-01 4.144714355468750000e+00 3.735261678695678711e+00 2.232577323913574219e+01 4.224240875244140625e+01 2.168809356689453125e+02 2.340026855468750000e+03 4.400803375244140625e+01 4.259018003940582275e-01 5.538980364799499512e-01 3.018693625926971436e-01 4.144714355468750000e+00
3.500000000000000000e+03 3.852117300033569336e+00 3.585272979736328125e+01 4.918242645263671875e+01 1.332469482421875000e+02 1.559918334960937500e+03 1.808558845520019531e+01 4.982073307037353516e-01 8.299041986465454102e-01 2.250447869300842285e-01 6.949319839477539062e+00 3.849453926086425781e+00 3.587915420532226562e+01 4.917498779296875000e+01 1.332469482421875000e+02 1.559918334960937500e+03 1.808558845520019531e+01 4.982073307037353516e-01 8.299041986465454102e-01 2.250447869300842285e-01 6.949319839477539062e+00
3.600000000000000000e+03 3.890596389770507812e+00 4.930534744262695312e+01 5.293229293823242188e+01 6.964443206787109375e+01 9.097833251953125000e+02 1.089804553985595703e+01 3.227718770503997803e-01 7.715932130813598633e-01 2.333794236183166504e-01 1.051209354400634766e+01 3.888910293579101562e+00 4.932634353637695312e+01 5.298059463500976562e+01 6.964443206787109375e+01 9.097833251953125000e+02 1.089804553985595703e+01 3.227718770503997803e-01 7.715932130813598633e-01 2.333794236183166504e-01 1.051209354400634766e+01
3.700000000000000000e+03 3.979990243911743164e+00 5.324145889282226562e+01 4.738708877563476562e+01 4.159482574462890625e+01 5.094633178710937500e+02 1.304744625091552734e+01 1.734318882226943970e-01 4.599393904209136963e-01 3.518248200416564941e-01 1.328925323486328125e+01 3.980412721633911133e+00 5.322522354125976562e+01 4.740937805175781250e+01 4.159482574462890625e+01 5.094633178710937500e+02 1.304744625091552734e+01 1.734318882226943970e-01 4.599393904209136963e-01 3.518248200416564941e-01 1.328925323486328125e+01
3.800000000000000000e+03 4.696064949035644531e+00 4.320041656494140625e+01 3.433900451660156250e+01 2.912227439880371094e+01 2.961319274902343750e+02 1.460541629791259766e+01 1.476942449808120728e-01 1.966593563556671143e-01 5.781635046005249023e-01 1.417114830017089844e+01 4.692372798919677734e+00 4.323355484008789062e+01 3.433483886718750000e+01 2.912227439880371094e+01 2.961319274902343750e+02 1.460541629791259766e+01 1.476942449808120728e-01 1.966593563556671143e-01 5.781635046005249023e-01 1.417114830017089844e+01
3.900000000000000000e+03 5.040777683258056641e+00 3.201643753051757812e+01 2.592612648010253906e+01 2.001426124572753906e+01 1.804095611572265625e+02 1.397687244415283203e+01 1.467808932065963745e-01 3.849328681826591492e-02 6.989784836769104004e-01 1.043768882751464844e+01 5.039474964141845703e+00 3.201844024658203125e+01 2.592419242858886719e+01 2.001426124572753906e+01 1.804095611572265625e+02 1.397687244415283203e+01 1.467808932065963745e-01 3.849328681826591492e-02 6.989784836769104004e-01 1.043768882751464844e+01
4.000000000000000000e+03 4.974673271179199219e+00 2.435808372497558594e+01 2.118174552917480469e+01 1.375203609466552734e+01 1.140357894897460938e+02 1.263553237915039062e+01 1.405410170555114746e-01 8.454062789678573608e-02 6.425445079803466797e-01 7.288146972656250000e+00 4.976558685302734375e+00 2.435245323181152344e+01 2.119051361083984375e+01 1.375203609466552734e+01 1.140357894897460938e+02 1.263553237915039062e+01 1.405410170555114746e-01 8.454062789678573608e-02 6.425445079803466797e-01 7.288146972656250000e+00
4.100000000000000000e+03 4.852445602416992188e+00 1.892032241821289062e+01 1.807530784606933594e+01 1.005084228515625000e+01 7.425074005126953125e+01 1.157740688323974609e+01 1.393756270408630371e-01 1.606458425521850586e-01 5.153040289878845215e-01 5.337506294250488281e+00 4.851001262664794922e+00 1.891452217102050781e+01 1.808102989196777344e+01 1.005084228515625000e+01 7.425074005126953125e+01 1.157740688323974609e+01 1.393756270408630371e-01 1.606458425521850586e-01 5.153040289878845215e-01 5.337506294250488281e+00
4.200000000000000000e+03 4.686704635620117188e+00 1.539974212646484375e+01 1.589400196075439453e+01 8.224664688110351562e+00 4.983259582519531250e+01 1.083242511749267578e+01 1.392686069011688232e-01 2.130711525678634644e-01 3.825715184211730957e-01 4.074337005615234375e+00 4.682238101959228516e+00 1.539108943939208984e+01 1.587264156341552734e+01 8.224664688110351562e+00 4.983259582519531250e+01 1.083242511749267578e+01 1.392686069011688232e-01 2.130711525678634644e-01 3.825715184211730957e-01 4.074337005615234375e+00
4.300000000000000000e+03 4.467834949493408203e+00 1.302861881256103516e+01 1.416734695434570312e+01 7.460157394409179688e+00 3.476485824584960938e+01 1.022888183593750000e+01 1.390759497880935669e-01 2.372669577598571777e-01 2.794168293476104736e-01 3.229696750640869141e+00 4.468660831451416016e+00 1.302717876434326172e+01 1.417350864410400391e+01 7.460157394409179688e+00 3.476485824584960938e+01 1.022888183593750000e+01 1.390759497880935669e-01 2.372669577598571777e-01 2.794168293476104736e-01 3.229696750640869141e+00
4.400000000000000000e+03 4.233038425445556641e+00 1.120755290985107422e+01 1.282075786590576172e+01 7.148670196533203125e+00 2.546822547912597656e+01 9.664254188537597656e+00 1.411130726337432861e-01 2.434521019458770752e-01 2.114994227886199951e-01 2.632742404937744141e+00 4.233056545257568359e+00 1.120223331451416016e+01 1.281886291503906250e+01 7.148670196533203125e+00 2.546822547912597656e+01 9.664254188537597656e+00 1.411130726337432861e-01 2.434521019458770752e-01 2.114994227886199951e-01 2.632742404937744141e+00
4.500000000000000000e+03 3.988909244537353516e+00 9.675726890563964844e+00 1.173129177093505859e+01 6.950435161590576172e+00 1.972283744812011719e+01 9.106754302978515625e+00 1.449109613895416260e-01 2.413390874862670898e-01 1.677879542112350464e-01 2.177295446395874023e+00 3.988197803497314453e+00 9.670868873596191406e+00 1.171985340118408203e+01 6.950435161590576172e+00 1.972283744812011719e+01 9.106754302978515625e+00 1.449109613895416260e-01 2.413390874862670898e-01 1.677879542112350464e-01 2.177295446395874023e+00
4.600000000000000000e+03 3.746802091598510742e+00 8.357939720153808594e+00 1.081507205963134766e+01 6.725170135498046875e+00 1.614692687988281250e+01 8.560600280761718750e+00 1.484758853912353516e-01 2.355783432722091675e-01 1.385509967803955078e-01 1.811378955841064453e+00 3.746812820434570312e+00 8.355837821960449219e+00 1.081512928009033203e+01 6.725170135498046875e+00 1.614692687988281250e+01 8.560600280761718750e+00 1.484758853912353516e-01 2.355783432722091675e-01 1.385509967803955078e-01 1.811378955841064453e+00
4.700000000000000000e+03 3.519216775894165039e+00 7.233541011810302734e+00 1.006068038940429688e+01 6.438723564147949219e+00 1.388725757598876953e+01 8.039743423461914062e+00 1.501286774873733521e-01 2.275798022747039795e-01 1.178847104310989380e-01 1.509311199188232422e+00 3.519022226333618164e+00 7.231301784515380859e+00 1.005926227569580078e+01 6.438723564147949219e+00 1.388725757598876953e+01 8.039743423461914062e+00 1.501286774873733521e-01 2.275798022747039795e-01 1.178847104310989380e-01 1.509311199188232422e+00
4.800000000000000000e+03 3.303939819335937500e+00 6.282085895538330078e+00 9.384825706481933594e+00 6.098643779754638672e+00 1.242348575592041016e+01 7.555494308471679688e+00 1.484246850013732910e-01 2.180591970682144165e-01 1.021882742643356323e-01 1.257281661033630371e+00 3.306257724761962891e+00 6.285320281982421875e+00 9.417713165283203125e+00 6.098643779754638672e+00 1.242348575592041016e+01 7.555494308471679688e+00 1.484246850013732910e-01 2.180591970682144165e-01 1.021882742643356323e-01 1.257281661033630371e+00
4.900000000000000000e+03 3.115240335464477539e+00 5.492018699645996094e+00 8.861556053161621094e+00 5.729420185089111328e+00 1.144059848785400391e+01 7.111931800842285156e+00 1.451460868120193481e-01 2.071514278650283813e-01 9.032988548278808594e-02 1.046821117401123047e+00 3.115447759628295898e+00 5.492489337921142578e+00 8.860769271850585938e+00 5.729420185089111328e+00 1.144059848785400391e+01 7.111931800842285156e+00 1.451460868120193481e-01 2.071514278650283813e-01 9.032988548278808594e-02 1.046821117401123047e+00
5.000000000000000000e+03 2.943778753280639648e+00 4.833667278289794922e+00 8.380440711975097656e+00 5.352596282958984375e+00 1.075039196014404297e+01 6.709836959838867188e+00 1.389956474304199219e-01 1.949150264263153076e-01 8.068505674600601196e-02 8.710182309150695801e-01 2.942974567413330078e+00 4.833323001861572266e+00 8.370718002319335938e+00 5.352596282958984375e+00 1.075039196014404297e+01 6.709836959838867188e+00 1.389956474304199219e-01 1.949150264263153076e-01 8.068505674600601196e-02 8.710182309150695801e-01
5.100000000000000000e+03 2.787939786911010742e+00 4.283763885498046875e+00 7.914772987365722656e+00 4.986537933349609375e+00 1.023917865753173828e+01 6.347075939178466797e+00 1.308941394090652466e-01 1.815552115440368652e-01 7.263180613517761230e-02 7.238745689392089844e-01 2.788698673248291016e+00 4.285598754882812500e+00 7.933282375335693359e+00 4.986537933349609375e+00 1.023917865753173828e+01 6.347075939178466797e+00 1.308941394090652466e-01 1.815552115440368652e-01 7.263180613517761230e-02 7.238745689392089844e-01
5.200000000000000000e+03 2.652994632720947266e+00 3.826593399047851562e+00 7.536556720733642578e+00 4.644318580627441406e+00 9.840023040771484375e+00 6.017183303833007812e+00 1.229196190834045410e-01 1.674816906452178955e-01 6.599762290716171265e-02 6.013045310974121094e-01 2.652392625808715820e+00 3.828319787979125977e+00 7.534146308898925781e+00 4.644318580627441406e+00 9.840023040771484375e+00 6.017183303833007812e+00 1.229196190834045410e-01 1.674816906452178955e-01 6.599762290716171265e-02 6.013045310974121094e-01
5.300000000000000000e+03 2.481639146804809570e+00 3.611850738525390625e+00 7.404511928558349609e+00 2.129660224914550781e+01 1.710055541992187500e+02 8.541962623596191406e+00 1.186657026410102844e-01 1.756370961666107178e-01 6.083168089389801025e-02 1.003108501434326172e+00 2.481679201126098633e+00 3.612375974655151367e+00 7.407282829284667969e+00 2.129660224914550781e+01 1.710055541992187500e+02 8.541962623596191406e+00 1.186657026410102844e-01 1.756370961666107178e-01 6.083168089389801025e-02 1.003108501434326172e+00
5.400000000000000000e+03 2.421864032745361328e+00 3.127385377883911133e+00 6.841030120849609375e+00 4.064750194549560547e+00 9.225616455078125000e+00 5.467301845550537109e+00 1.050219908356666565e-01 1.376556158065795898e-01 5.523465201258659363e-02 4.182089567184448242e-01 2.422274351119995117e+00 3.129688501358032227e+00 6.849568367004394531e+00 4.064750194549560547e+00 9.225616455078125000e+00 5.467301845550537109e+00 1.050219908356666565e-01 1.376556158065795898e-01 5.523465201258659363e-02 4.182089567184448242e-01
